Date,SPY,QQQ,TLT
2010-11-12,90.9880599975586,45.85853576660156,61.225677490234375
2010-11-15,90.85933685302734,45.683876037597656,59.94759750366211
2010-11-16,89.44386291503906,44.932804107666016,61.4365348815918
2010-11-17,89.48924255371094,45.06381607055664,61.09783935546875
2010-11-18,90.80640411376953,45.788673400878906,61.34706497192383
2010-11-19,91.05616760253906,45.823612213134766,61.72412872314453
2010-11-22,90.98049926757812,46.2078742980957,61.98609161376953
2010-11-23,89.66336822509766,45.47427749633789,62.29286193847656
2010-11-24,90.9880599975586,46.39127731323242,61.18092727661133
2010-11-26,89.92829132080078,46.08561325073242,62.03083801269531
2010-11-29,90.20079803466797,46.05067825317383,62.561180114746094
2010-11-30,89.69363403320312,45.491737365722656,62.887115478515625
2010-12-01,91.60118103027344,46.4524040222168,61.48918914794922
2010-12-02,92.7745361328125,46.92398452758789,61.328880310058594
2010-12-03,93.0242919921875,47.04627227783203,60.84795379638672
2010-12-06,92.92591094970703,47.0287971496582,61.707237243652344
2010-12-07,92.97889709472656,47.05500793457031,60.38629150390625
2010-12-08,93.31954956054688,47.22966003417969,59.802703857421875
2010-12-09,93.68287658691406,47.273338317871094,60.097713470458984
2010-12-10,94.2279281616211,47.58773422241211,59.732147216796875
2010-12-13,94.2884521484375,47.42181396484375,59.95664596557617
2010-12-14,94.3717041015625,47.50914764404297,59.08453369140625
2010-12-15,93.94022369384766,47.299530029296875,58.31501388549805
2010-12-16,94.48528289794922,47.66633605957031,58.71905517578125
2010-12-17,94.58650207519531,47.70833206176758,59.789939880371094
2010-12-20,94.81475067138672,47.74333190917969,59.72578048706055
2010-12-21,95.41593933105469,48.03211212158203,60.142574310302734
2010-12-22,95.71269226074219,48.023372650146484,59.71297073364258
2010-12-23,95.57573699951172,47.90086364746094,59.59110641479492
2010-12-27,95.61380004882812,47.927127838134766,60.12336730957031
2010-12-28,95.75074768066406,47.83959197998047,58.945899963378906
2010-12-29,95.81922149658203,47.94462585449219,59.943172454833984
2010-12-30,95.66703033447266,47.83085250854492,59.89814758300781
2010-12-31,95.68983459472656,47.65583801269531,60.5609245300293
2011-01-03,96.67910766601562,48.399635314941406,60.104034423828125
2011-01-04,96.6258316040039,48.36464309692383,60.174827575683594
2011-01-05,97.12805938720703,48.775909423828125,58.849300384521484
2011-01-06,96.93782043457031,48.93341827392578,59.10668182373047
2011-01-07,96.74757385253906,48.88966369628906,59.422000885009766
2011-01-10,96.6258316040039,49.07341766357422,59.74369430541992
2011-01-11,96.96825408935547,49.14344024658203,59.409141540527344
2011-01-12,97.84334564208984,49.49345016479492,58.945899963378906
2011-01-13,97.68355560302734,49.510955810546875,59.47346878051758
2011-01-14,98.39122772216797,49.87849426269531,59.09385681152344
2011-01-18,98.55863189697266,50.01850128173828,58.81714630126953
2011-01-19,97.59225463867188,49.449710845947266,59.24185562133789
